"CUI","count","name"
"C1384604",3,"Sedimentation process"
"C1155976",3,"actin nucleation"
"C0998124",3,"Helix pomatia"
"C1419336",3,"RELB gene"
"C4341598",3,"Aurantiochytrium sp."
"C0311457",3,"Potassium caseinate"
"C3494238",3,"Immobilized Nucleic Acids"
"C1428040",3,"COMMD3 gene"
"C2348686",3,"Fluorescence Units"
"C1709516",3,"Pharmaceutical Product Expiration Date"
"C0001055",3,"Acetylgalactosamine"
"C0424101",3,"Inattention"
"C0600466",3,"Endogenous Retroviruses"
"C0034792",3,"Cholinergic Receptors"
"C0271454",3,"Chronic purulent otitis media"
"C1428035",3,"PXK gene"
"C0009528",3,"Complement Activation"
"C1080863",3,"Fragaria"
"C3826658",3,"Biochemical oxygen demand"
"C0026062",3,"Middle Age"
"C1708523",3,"Integer (number)"
"C0329990",3,"Hippoglossus stenolepis"
"C1332679",3,"CCL15 gene"
"C1415491",3,"HCCS gene"
"C0430740",3,"Motor testing"
"C0023255",3,"Legislation, Drug"
"C3815933",3,"Expenditures, Out-of-Pocket"
"C0038272",3,"Stereotyping"
"C3687379",3,"Lateral recumbency"
"C1414463",3,"ESRRA gene"
"C1332555",3,"Biphasic Pattern"
"C1156523",3,"glycerol metabolic process"
"C0151468",3,"Thyroid Gland Follicular Adenoma"
"C0014384",3,"Enteroviruses, Porcine"
"C0534883",3,"lactocin S"
"C0037986",3,"Spiroplasma"
"C1336848",3,"USP8 gene"
"C0424683",3,"Chest circumference (observable entity)"
"C0026186",3,"minocycline hydrochloride"
"C1159409",3,"Sulfur Metabolism Pathway"
"C0450348",3,"23"
"C0330152",3,"Juniperus"
"C1366824",3,"TYMS gene"
"C0196940",3,"Nerve Expansion"
"C1423866",3,"CBX8 gene"
"C0699935",3,"Terramycin"
"C1551285",3,"Urgent Care Clinic/Center"
"C0178874",3,"Tumor Progression"
"C1153389",3,"uniporter activity"
"C2826970",3,"Questionnaire Completion Status"
"C1517039",3,"External granular layer of cerebral cortex"
"C0376613",3,"Vaccines, DNA"
"C1709750",3,"Protocol Violation"
"C0453843",3,"Sterile food"
"C0025056",3,"Median eminence of hypothalamus"
"C1549831",3,"O34"
"C1537988",3,"MT-CYB gene"
"C1019438",3,"Hanseniaspora osmophila"
"C4722594",3,"Straw package type"
"C1537719",3,"MIR21 gene"
"C0858034",3,"Plasma Cholesterol Test"
"C0137917",3,"polyuronide"
"C0227364",3,"Appendix Epiploica"
"C1522135",3,"Hypermagnesemia result"
"C0152030",3,"Skin irritation"
"C0542058",3,"irrational"
"C0007246",3,"Cariostatic Agents"
"C1415545",3,"HINT1 gene"
"C0556048",3,"Nitrogen requirement"
"C0028241",3,"Nocardia asteroides"
"C0597544",3,"Superconductivity"
"C0872104",3,"Assisted Reproductive Technologies"
"C0009025",3,"clopamide"
"C0243097",3,"financing characteristics"
"C0851444",3,"Allergic condition"
"C0086709",3,"Nicotinate"
"C1152942",3,"pore-forming toxin activity"
"C1657984",3,"nose development"
"C0919528",3,"KMT2A gene"
"C0016549",3,"Foreign-Body Reaction"
"C1003391",3,"Tilapia sp."
"C1872347",3,"lactoferricin"
"C1649544",3,"Otolithes ruber"
"C0034513",3,"Radar"
"C1955989",3,"Healthcare Disparities"
"C1225783",3,"Corchorus capsularis"
"C1148560",3,"molecular_function"
"C0035286",3,"Reticulocytes"
"C0044074",3,"1,N(2)-propanodeoxyguanosine"
"C0070605",3,"Phenyl ether"
"C2935561",3,"homopropargylglycine"
"C0064669",3,"lasiocarpine"
"C0042609",3,"Vestibuloplasty"
"C0872905",3,"Maca"
"C3828258",3,"San Diego County, CA"
"C1140680",3,"Malignant neoplasm of ovary"
"C1853698",3,"Rippling muscle disease"
"C0200499",3,"ABO blood grouping"
"C1258847",3,"CES1 protein, human"
"C4750530",3,"Medical certificate"
"C0322573",3,"Sitophilus granarius"
"C0058211",3,"dimethyl 4-phthalate"
"C0969712",3,"Rosaceae (plant)"
"C0333383",3,"Acute and chronic inflammation"
"C4542972",3,"Carbapenemase-producing bacteria"
"C0036374",3,"School Teachers"
"C0061231",3,"geranylgeranylacetone"
"C3640692",3,"Metatarsophalangeal Joint 2"
"C1816453",3,"membrane depolarization"
"C0043736",3,"1,12-benzoperylene"
"C0009823",3,"Consumer Organizations"
"C0328437",3,"Merluccius bilinearis"
"C0813980",3,"dielectric constant"
"C0524477",3,"Sodium Methoxide"
"C1623471",3,"single-species biofilm formation"
"C4283814",3,"Blister Cell Count"
"C3714369",3,"Excessive chromium intake"
"C5197902",3,"Water Decolorization"
"C0967680",3,"chlorophorin"
"C1563290",3,"Salmonella Typhimurium var. Copenhagen"
"C3540542",3,"Exacerbation of cGVHD"
"C0236026",3,"Fetal valproate syndrome"
"C0020934",3,"imipramine"
"C0070999",3,"physcione"
"C1886451",3,"Planiliza abu"
"C1335624",3,"RIPK2 gene"
"C1819716",3,"Genome, Mitochondrial"
"C4761397",3,"Achang Chinese"
"C3272904",3,"Oxygen Capacity Measurement"
"C2699406",3,"Colony Forming Unit per Dish"
"C0028587",3,"Nuclear Pore"
"C3539770",3,"ASAH1 wt Allele"
"C0994452",3,"Ubiquitins"
"C0021242",3,"Indoles"
"C2661291",3,"Metapenaeus bennettae"
"C0454849",3,"Devonshire"
"C1836387",3,"Poor cognition"
"C3897477",3,"Study Day of Comment"
"C0449778",3,"Pattern of staining"
"C4049864",3,"Improvised Nuclear Device"
"C0337758",3,"Mormon"
"C4277702",3,"Parenchymal Tissue"
"C0033081",3,"Drug Prescriptions"
"C0017184",3,"Gastrointestinal Motility"
"C3889796",3,"DALIR gene"
"C2744788",3,"qingzhen"
"C4331357",3,"Sun-exposed Site"
"C0040676",3,"Transferase"
"C0439463",3,"IU/kg"
"C3633478",3,"Xylopia aethiopica"
"C0460241",3,"Gluten-free bread"
"C0328814",3,"Lepomis cyanellus"
"C2673153",3,"holo-citrate lyase synthase activity"
"C0022457",3,"K-ras Oncogene"
"C0022359",3,"Jaw"
"C0329611",3,"Makaira indica"
"C0599863",3,"cosy"
"C0012681",3,"Disincentives"
"C2743985",3,"endosulfan sulfate"
"C3641829",3,"Batch Number"
"C0741605",3,"bout"
"C0085391",3,"Reassortant Viruses"
"C1855663",3,"Kaufman oculocerebrofacial syndrome"
"C1151970",3,"[acyl-carrier-protein] S-malonyltransferase activity"
"C0453288",3,"Paw-paw"
"C2348629",3,"Synopsis"
"C1513912",3,"Near-Infrared Fluorescence Imaging Probe"
"C0242223",3,"Periplaneta americana"
"C1136386",3,"Biomimetic Materials"
"C0315755",3,"Salmonella Miyazaki"
"C0315036",3,"Butyrivibrio fibrisolvens"
"C0201049",3,"Bacterial colony hemolysis, beta"
"C3494395",3,"Food Assistance"
"C1366572",3,"CXCL13 gene"
"C0043851",3,"1,2-distearoylphosphatidylethanolamine"
"C0332264",3,"Light (weight)"
"C0299417",3,"arachidic acid"
"C0681779",3,"atmospheric condition"
"C1317598",3,"Pathologic findings"
"C0527946",3,"plantaricin A"
"C1720775",3,"Renal tubular necrosis"
"C1456463",3,"Cauliflower Mosaic Virus"
"C0342543",3,"Central Precocious Puberty"
"C0181074",3,"Graft material"
"C1174310",3,"MAML3 protein, human"
"C5204469",3,"Percent of Granulocytes"
"C5139351",3,"Positive blood arsenic test"
"C0936233",3,"Controlled Clinical Trial [Publication Type]"
"C0604399",3,"cationite KMT"
"C3662450",3,"Genus Cryptosporidium oocyst"
"C0036600",3,"Self Medication"
"C1448848",3,"MICA protein, human"
"C0020374",3,"Hydroxymethylglutaryl-CoA reductase"
"C2697588",3,"High Resolution Transmission Electron Microscopy"
"C0825429",3,"Surface of bone"
"C2801440",3,"Melanops"
"C0301070",3,"Dinitrotoluenes"
"C0032350",3,"Pokeweed Mitogens"
"C0430444",3,"Phosphatase test"
"C1417334",3,"MSH5 gene"
"C0870498",3,"English as Second Language"
"C0650518",3,"dihydrotentoxin"
"C1444647",3,"Wanted"
"C0738214",3,"Fatty layer of superficial fascia of abdomen"
"C0489460",3,"Energy requirement"
"C0315458",3,"Salmonella Braenderup"
"C1419804",3,"SACS gene"
"C2348302",3,"Dispersed Phase"
"C0012244",3,"Digestive System Physiological Phenomena"
"C0238914",3,"Central American"
"C2717803",3,"Bacterial Structures"
"C1264606",3,"Persistent infection"
"C4331830",3,"Genome-Wide Allelic Status"
"C0019348",3,"Herpes Simplex Infections"
"C3180129",3,"picoxystrobin"
"C0060229",3,"ferric chloride"
"C1661709",3,"Lachancea"
"C0318329",3,"Anaplasma phagocytophilum"
"C0998746",3,"Halocynthia roretzi"
"C1550611",3,"Specimen Type - Blood arterial"
"C0277589",3,"Death of unknown cause"
"C0112733",3,"decyltrimethylammonium bromide"
"C5197816",3,"Allylbenzene Derivatives"
"C1420131",3,"SLCO1B1 gene"
"C1415200",3,"GPD2 gene"
"C0183142",3,"Scarifier"
"C0871463",3,"surgical patients"
"C1003871",3,"Xanthomonadaceae"
"C0311277",3,"Obesity, Abdominal"
"C0455142",3,"Intravenous therapy"
"C0227197",3,"Glandular stomach"
"C0458280",3,"Sickening"
"C0272285",3,"Heparin-induced thrombocytopenia"
"C1415068",3,"GJA1 gene"
"C0221365",3,"Double ureter"
"C0152200",3,"Achromatopsia"
"C1826314",3,"MT1M gene"
"C4554344",3,"IgE-mediated food allergy"
"C0314902",3,"Paenibacillus amylolyticus"
"C0331880",3,"Organon"
"C3824927",3,"Epichloèe"
"C0178554",3,"cocarcinogen"
"C4235343",3,"basolateral part of cell"
"C0205450",3,"Four"
"C0061323",3,"glimepiride"
"C0946614",3,"Crocus sativus"
"C1457865",3,"Genus Phlebovirus"
"C0171961",3,"Steroidogenic Factor 1"
"C1483721",3,"Ocimum tenuiflorum"
"C0147084",3,"trypticase-soy broth"
"C1421113",3,"TRE-TTC3-1 gene"
"C0752340",3,"Vitex (plant)"
"C0493433",3,"GRAM NEGATIVE IDENTIFICATION PANEL"
"C1414262",3,"EDNRA gene"
"C1622421",3,"Ribosome Subunits, Large, Eukaryotic"
"C0338666",3,"Drug abuser"
"C1083844",3,"Leucobacter"
"C0701826",3,"Perinatal death"
"C0949662",3,"AT-Hook Motifs"
"C0024201",3,"Lymnaea"
"C0574180",3,"Buryat language"
"C1541375",3,"R-Squared Regimen"
"C3853551",3,"Orthopedic reamer"
"C0043924",3,"1,3-dichlorobenzene"
"C2936300",3,"Carbon Sequestration"
"C4084930",3,"Have Noticed New Changes in Skin"
"C0070386",3,"Percoll"
"C1318562",3,"Infantile digital fibromatosis"
"C0331965",3,"Roche"
"C4727084",3,"Lipidome"
"C0235710",3,"Chest discomfort"
"C0220613",3,"Adult Soft Tissue Sarcoma"
"C1142115",3,"Infectious Enterocolitis"
"C1012062",3,"Candida membranifaciens"
"C1531262",3,"tetrabutylammonium hydrogen sulfate"
"C1541907",3,"Beta-hemolytic Streptococcus, group A"
"C2267003",3,"Increased Immunologic Activity [PE]"
"C0004167",3,"Atlantic Ocean"
"C0021843",3,"Intestinal Obstruction"
"C1151895",3,"transferase activity"
"C1037472",3,"Artemia salina"
"C0574595",3,"Dakota Language"
"C3641679",3,"Automotive Occupations"
"C0269185",3,"Uterine Retroversion"
"C0036577",3,"Selection Bias"
"C1000654",3,"Brettanomyces custersianus"
"C1547671",3,"Override"
"C1512265",3,"Grant Review Process"
"C0446269",3,"Syringa"
"C2634298",3,"Debaryomyces subglobosus"
"C0010100",3,"Correlation of Data"
"C0026001",3,"Micronesia"
"C0009470",3,"Community Health Education"
"C0544483",3,"Hemoglobin Subunit Beta"
"C1300517",3,"Nucleic acid hybridization procedure"
"C0034208",3,"Pyocins"
"C3640792",3,"Disability or Permanent Damage"
"C1708462",3,"Igniter Device"
"C1903772",3,"Mugil incilis"
"C0982095",3,"CORN BRAN"
"C0002123",3,"Alligators"
"C0476089",3,"Endometrial Carcinoma"
"C0596236",3,"calcium metabolism"
"C3484530",3,"beef liver preparation"
"C0030899",3,"pentoxifylline"
"C0077030",3,"tricaprylin"
"C0205440",3,"Sixth"
"C1828741",3,"Mango Flavor"
"C4277646",3,"Place Cells"
"C3831523",3,"Antibody Unit"
"C0397344",3,"Arterial Switch Operation"
"C4082281",3,"Transcriptional Repressor Protein YY1, human"
"C4759673",3,"Skin Sloughing"
"C0524646",3,"Sailors"
"C0796369",3,"microsatellite instability diagnostic test"
"C0611930",3,"adenosine 5'-(O-methylphosphate)"
"C1414174",3,"DSPP gene"
"C0870803",3,"legibility"
"C0557797",3,"Middle school"
"C0029200",3,"Orf virus"
"C0697197",3,"Pulmonaria"
"C0596526",3,"enzyme reconstitution"
"C0453293",3,"Redcurrants"
"C0031243",3,"Perylene"
"C1138457",3,"Acid Orange II"
"C0376819",3,"pyrethrin I"
"C0023789",3,"Lipofuscin"
"C0057182",3,"dimethyl 2,3,5,6-tetrachloroterephthalate"
"C0235575",3,"hemolytic reaction"
"C0077819",3,"undecanoic acid"
"C4688478",3,"Decision Rule"
"C4330216",3,"Have Shiny Skin Scar"
"C0757748",3,"mundticin"
"C0021265",3,"Industrial Waste"
"C0718405",3,"Aloe vera plant"
"C1416822",3,"COG2 gene"
"C0518041",3,"Vitamin intake"
"C0231706",3,"Circling gait"
"C0005001",3,"Benign prostatic hypertrophy"
"C1418793",3,"PPIA gene"
"C2931180",3,"Abdominal angiostrongyliasis"
"C0201783",3,"Inhibition test"
"C0997101",3,"Eucommia"
"C0023461",3,"Leukemia, Mast-Cell"
"C0020295",3,"Hydronephrosis"
"C1057626",3,"Myrtus communis"
"C0086647",3,"Mucopolysaccharidosis Type IIIA"
"C1036495",3,"Neodiplostomum seoulense"
"C2936624",3,"Deep Sequencing"
"C0206558",3,"Simplexvirus"
"C0596788",3,"intermolecular interaction"
"C1413248",3,"CDAN1 gene"
"C4053810",3,"Chronic Respiratory Questionnaire Self-Administered Standardized Format First Administration Version Questionnaire"
"C0329134",3,"Stenotomus chrysops"
"C0657682",3,"cymiazole"
"C0773770",3,"Pepsin powder"
"C1517683",3,"L-Selenomethionine"
"C0031646",3,"Phosphoenolpyruvate Sugar Phosphotransferase System"
"C1518497",3,"Nutrition, Plant Components"
"C0325174",3,"Zebras"
"C1518502",3,"Nutrition Shared Resource"
"C0318331",3,"Neorickettsia sennetsu"
"C3502969",3,"laurate"
"C0242643",3,"P-Glycoprotein"
"C0324542",3,"California rabbit"
"C1610166",3,"wait"
"C3272571",3,"Tamper Evident Metal Container Closure"
"C1512020",3,"Doctor of Osteopathic Medicine"
"C0070247",3,"pennyroyal oil"
"C1136161",3,"Protomers"
"C0004781",3,"Basal Ganglia"
"C1004791",3,"Lysinibacillus macroides"
"C0682929",3,"aliphatic alcohols"
"C0019164",3,"Hepatitis B Antibodies"
"C0699463",3,"Vaseline Oil"
"C0231134",3,"Fetal fluids"
"C0278264",3,"-desis"
"C0440441",3,"Chicken feathers"
"C0304137",3,"oil of ginger"
"C0278911",3,"Ifosfamide/Lomustine/Vinblastine"
"C0319945",3,"Scopulariopsis brevicaulis"
"C2986532",3,"Peak Exposure"
"C1158014",3,"RNA fragment catabolic process"
"C4749286",3,"Fundus pulverulentus"
"C0243177",3,"chemical content"
"C0073371",3,"rifamycin SV"
"C0871703",3,"conversation"
"C0040853",3,"triacetin"
"C1540054",3,"TRIB2 gene"
"C1209804",3,"Molva dipterygia"
"C0055463",3,"chloroxylenol"
"C0015621",3,"Famous Persons"
"C1416746",3,"KRT8 gene"
"C1335809",3,"SELP gene"
"C0011331",3,"Dental Procedures"
"C1420806",3,"TNFRSF25 gene"
"C4327149",3,"toxin-antitoxin complex"
"C0204730",3,"Preventing infection of immunocompromised patient"
"C0019826",3,"Hobbies"
"C0642014",3,"spiro(4.6)undecane-2-carboxylic acid"
"C0600463",3,"Phanerochaete"
"C0302592",3,"Cervix carcinoma"
"C1210583",3,"Carnobacteriaceae"
"C0335436",3,"Livestock worker"
"C1412399",3,"ANGPTL1 gene"
"C1562222",3,"Dimorphic Fungus"
"C4046043",3,"Protein Secretion Systems"
"C0036733",3,"Serine Proteinase Inhibitors"
"C0309311",3,"Integrator, veterinary brand name drug"
"C0025229",3,"Melioidosis"
"C0439380",3,"cfu/L"
"C1157403",3,"Bile Acid Biosynthesis Pathway"
"C3827869",3,"Tabasco"
"C0030851",3,"penis"
"C1419140",3,"PVALB gene"
"C3811895",3,"Renin Activity Measurement"
"C0576778",3,"Penicillin prophylaxis"
"C0670815",3,"chemosensor 1"
"C0428396",3,"Cortisol level"
"C0026011",3,"Micropore Filters"
"C1662388",3,"Anisakis typica"
"C1706528",3,"And/Or"
"C1071404",3,"Lactobacillus kunkeei"
"C0004309",3,"Auditory Perception"
"C0086032",3,"Color Vision"
"C0815256",3,"research synthesis"
"C0085841",3,"Artificial Feeding"
"C1551391",3,"Process Completed"
"C0070325",3,"peppermint oil"
"C1257646",3,"PON1 protein, human"
"C1535939",3,"Pneumocystis jiroveci pneumonia"
"C0014052",3,"Tick-Borne Encephalitis Viruses"
"C0221743",3,"Skin reaction"
"C4704700",3,"Negative Results"
"C0036946",3,"Sheep Diseases"
"C1706074",3,"Data Table"
"C2348271",3,"Dietary Manganese"
"C0697062",3,"Collinsonia canadensis"
"C0047359",3,"3-deoxyglucosone"
"C0038704",3,"Sulfanilic Acids"
"C2983704",3,"Subordinate"
"C0442744",3,"Non-pigmented"
"C3178821",3,"Toxicity Tests, Subchronic"
"C0027937",3,"Neutral alpha-Glucosidase"
"C0872177",3,"gene delivery process"
"C0046079",3,"2-diethylaminoethanol"
"C1321310",3,"Incongruous"
"C1883598",3,"Zeptogram"
"C0004056",3,"Aspirations (Psychology)"
"C1548871",3,"Iodine Administration - Consent Type"
"C1302313",3,"Lost to Follow-Up"
"C1563741",3,"Subcutaneous Fat, Abdominal"
"C0948245",3,"Cytokine Release Syndrome"
"C0279754",3,"Estrogen receptor positive"
"C1081049",3,"Loligo vulgaris"
"C0453861",3,"Rich food"
"C0453757",3,"Rice salad"
"C1334106",3,"IL16 gene"
"C0317453",3,"Tatumella ptyseos"
"C0162481",3,"Doppler Ultrasound (procedure)"
"C1327139",3,"fructan catabolic process"
"C3858665",3,"starts near start"
"C1019604",3,"Fusarium cerealis"
"C1261210",3,"Reproductive system"
"C0430417",3,"Toxin detection"
"C0072644",3,"pyochelin"
"C2985553",3,"Mindfulness Relaxation"
"C1553032",3,"Deci"
"C5202879",3,"CDISC SDTM Model Version 1.2"
"C0332392",3,"pT2 Stage Finding"
"C0181209",3,"Hook"
"C0682568",3,"membrane by function"
"C3828314",3,"Roche Diagnostics"
"C0042214",3,"Vaccinia"
"C0360434",3,"Cationic surfactant"
"C0028214",3,"Nitrous Acid"
"C0037863",3,"Spermatocytes"
"C0376586",3,"Qi"
"C0314785",3,"Acidaminococcus"
"C0085795",3,"amphotericin"
"C1302752",3,"Abrasion"
"C0034759",3,"Reagent Strips"
"C3275257",3,"Suppressor of Cytokine Signaling 3"
"C1095815",3,"Ondatra zibethicus"
"C0315756",3,"Salmonella Napoli"
"C1150089",3,"myrosinase activity"
"C4046070",3,"National Parks"
"C0205297",3,"Nodular (qualifier value)"
"C0021002",3,"Immunoenzyme Techniques"
"C1412653",3,"ATP5F1B gene"
"C0114766",3,"dodecyltrimethylammonium bromide"
"C0162696",3,"Drug Approval"
"C0441659",3,"Recreational flying"
"C1514570",3,"Proteolytic Processing"
"C1193490",3,"Thymus mastichina"
"C0685889",3,"Splenic Hypoplasia"
"C0038138",3,"Stanford-Binet Test"
"C2936608",3,"Side-Population Cells"
"C0229751",3,"Tracheobronchial lymph node, located near carina"
"C1824360",3,"SPX gene"
"C0059880",3,"etrimfos"
"C1323896",3,"aspartate 4-decarboxylase activity"
"C0536860",3,"N-butanoyl-L-homoserine lactone"
"C1001397",3,"Saccharomyces paradoxus"
"C0543422",3,"Grade point average"
"C1327386",3,"protein stabilization"
"C0028440",3,"Notophthalmus viridescens"
"C0037613",3,"Solea senegalensis (fish)"
"C1554075",3,"InclusionNotMandatory <Not permitted>"
"C0052585",3,"sparfloxacin"
"C4082133",3,"Not prepared"
"C0805443",3,"Cancer Registry"
"C0017642",3,"glipizide"
"C0057460",3,"Deoxyribonuclease IV (Phage T4-induced)"
"C2348878",3,"Gram per Animal per Day"
"C0310031",3,"Revive brand of caffeine"
"C0542298",3,"Psychosocial"
"C1002115",3,"Anastrepha"
"C1194380",3,"Chaos <Amoebidae>"
"C0255156",3,"PPP2R4 protein, human"
"C1156601",3,"Lysine Biosynthesis Pathway"
"C0018898",3,"Helsinki Declaration"
"C0771791",3,"monomethylarsonic acid, monosodium salt"
"C1008671",3,"Tricholoma matsutake"
"C0315264",3,"Klebsiella pneumoniae subsp. pneumoniae"
"C0853846",3,"Intentional poisoning"
"C3714515",3,"Infectious Disease Pathway"
"C0243134",3,"administrative structure"
"C0757106",3,"1-methyl-2-thietaniumcarboxylic acid"
"C0271901",3,"Microcytic hypochromic anemia (disorder)"
"C2983188",3,"Preterm Neonatal Stage"
"C0006230",3,"bromocriptine"
"C1418600",3,"PKD2 gene"
"C0596527",3,"enzyme structure"
"C0439805",3,"Tumor Debulking"
"C1704930",3,"ACTG2 wt Allele"
"C4086498",3,"How True Feel Weary Right Now"
"C1070870",3,"Suhomyces pyralidae"
"C0039541",3,"terbium"
"C1151981",3,"N-acyltransferase activity"
"C0492404",3,"FLUOROMETRIC MEASUREMENT, PORPHYRINS"
"C1337111",3,"POMC gene"
"C1419895",3,"SDCBP gene"
"C2936791",3,"Antley-Bixler Syndrome, Autosomal Dominant"
"C0009649",3,"Conditioning, Classical"
"C0911146",3,"Asa373"
"C0426421",3,"Wide nose"
"C0319615",3,"Emericella"
"C1706431",3,"MME wt Allele"
"C0697048",3,"Capsella bursa pastoris"
"C0023864",3,"Literacy"
"C0001125",3,"Acidosis, Lactic"
"C0450123",3,"Tracheobronchial"
"C0024340",3,"lysine hydrochloride"
"C0011357",3,"Dental Facilities"
"C0221760",3,"brain cyst"
"C3266814",3,"Action"
"C0006606",3,"CA I Hiroshima-1"
"C1121703",3,"S-(N,N-diethylaminoethyl) isobutyl methylphosphothiolate"
"C0556252",3,"Calcium glutamate"
"C1327729",3,"Cell septum"
"C2349672",3,"Post vaccination fever"
"C1519352",3,"Mouse Skin"
"C0428886",3,"Mean blood pressure"
"C0521047",3,"Sporangia"
"C0562656",3,"Schizonts"
"C1707500",3,"Contract Research Organization"
"C3896678",3,"Eastern Daylight Time"
"C1538607",3,"PDIA3 gene"
"C0164786",3,"Proto-Oncogene Proteins c-akt"
"C0996414",3,"Dunaliella"
"C0060600",3,"Fly Ash"
"C2347681",3,"Priority Number"
"C4085923",3,"ASSIGN Score - Risk Score"
"C0066231",3,"methyl butyrate"
"C1182794",3,"Ciliated"
"C0085350",3,"Encephalitozoon"
"C0068530",3,"neopullulanase"
"C1416962",3,"SMAD1 gene"
"C1517460",3,"Gastrointestinal Physiology"
"C0023783",3,"DIHYDROLIPOAMIDE DEHYDROGENASE"
"C0000677",3,"9,10-Dimethyl-1,2-benzanthracene"
"C0042359",3,"Varnish"
"C0078228",3,"vicilin protein, plant"
"C1080944",3,"Saccharomycetaceae"
"C0319852",3,"Cordyceps militaris"
"C0318186",3,"Streptococcus iniae"
"C1817997",3,"chronic inflammatory response"
"C0010473",3,"Curium"
"C0282626",3,"Product Containers"
"C0325560",3,"Buteo jamaicensis"
"C0034642",3,"Rales"
"C1158282",3,"energy reserve metabolic process"
"C0452545",3,"Rye bread"
"C1018825",3,"Dioscorea alata"
"C0392367",3,"Physical contact"
"C1701905",3,"Extensibility"
