"CUI","count","name"
"C0259753",2,"Fat-soluble vitamin"
"C0060836",2,"fumonisin B1"
"C0034804",2,"Estrogen Receptors"
"C0947564",2,"Acacia longifolia"
"C0332179",2,"Trimonthly"
"C0205104",2,"Downward"
"C3899593",2,"Clinical Trial Data Privacy Agreement"
"C4724284",2,"Waray Language"
"C1027798",2,"Aspalathus"
"C3178225",2,"aminocyclopyrachlor"
"C0949214",2,"Advertisements"
"C0025677",2,"methotrexate"
"C3539075",2,"Pretreatment Period"
"C2275443",2,"Trichilogaster acaciaelongifoliae"
"C4438748",2,"Diabrotica virgifera virgifera virus 1"
"C1176496",2,"Carpinus"
"C2986418",2,"Resistant Starch"
"C0025255",2,"Tissue membrane"
"C0234985",2,"Mental deterioration"
"C2936404",2,"Bacterial Load"
"C0025637",2,"Methemoglobinemia"
"C0004494",2,"Azinphosmethyl"
"C0023324",2,"Lentinan"
"C0443193",2,"Convergence - direction"
"C0325089",2,"Family Felidae"
"C1292748",2,"Introduces"
"C0003096",2,"Annelida"
"C0683172",2,"route of exposure"
"C0599444",2,"Cell body of neuron"
"C1002428",2,"Ostrinia nubilalis"
"C1741925",2,"octyltriethoxysilane"
"C0014704",2,"ergonovine"
"C1268919",2,"Fungal product"
"C0205144",2,"Junctional"
"C0060493",2,"flumequine"
"C0260662",2,"Hearing problem"
"C0559189",2,"Autograft Material"
"C0014833",2,"Escherichia"
"C0376683",2,"Lecture"
"C1428063",2,"MYCBP2 gene"
"C4048294",2,"Preterm Infant"
"C0074774",2,"sodium thiosulfate"
"C0175671",2,"Universal"
"C1301827",2,"In transit"
"C1136180",2,"Disease Resistance"
"C0023820",2,"Lipoproteins"
"C3714369",2,"Excessive chromium intake"
"C0039654",2,"Tetradecanoylphorbol Acetate"
"C0027387",2,"Naphthols"
"C0068989",2,"norflurazone"
"C1417589",2,"NAB2 gene"
"C0780366",2,"plastic bags"
"C0683901",2,"Airplanes"
"C0308737",2,"covenant"
"C2826183",2,"Event Occurrence Indicator"
"C1007520",2,"Monilinia"
"C0877217",2,"Abasia"
"C0207685",2,"triadimenol"
"C0332125",2,"No evidence of"
"C0201622",2,"Cytotoxicity assay"
"C1214093",2,"Apiosporina"
"C0598394",2,"enzootic"
"C0002374",2,"aluminum oxide"
"C0002503",2,"aminacrine"
"C0006824",2,"Serinus"
"C2699029",2,"Relocation of home or business"
"C0532019",2,"nisin A"
"C0025345",2,"Menstruation Disturbances"
"C0227813",2,"Body of uterus"
"C0870959",2,"news media"
"C0051918",2,"anisatin"
"C0085669",2,"Acute leukemia"
"C0008802",2,"Cinnamomum verum"
"C0682926",2,"primary alcohols"
"C0443046",2,"Poona"
"C0005863",2,"Western Blotting"
"C0524935",2,"Aldose-Ketose Isomerases"
"C2625459",2,"Haplaxius"
"C0066474",2,"metribuzin"
"C0600243",2,"Home Range"
"C0682372",2,"Iberian Peninsula"
"C0935929",2,"Antidiabetics"
"C0008775",2,"Ciguatera Poisoning"
"C0030957",2,"Cyclic Peptides"
"C0330150",2,"Cupressus"
"C4507825",2,"triflumezopyrim"
"C1152135",2,"sucrose synthase activity"
"C0544420",2,"Digestive Enzymes"
"C0141060",2,"rutile"
"C2348277",2,"Dietary Nitrosamine"
"C2927147",2,"Ionophoric Activity"
"C1999244",2,"Cover - action"
"C1265415",2,"Endophytes"
"C0051175",2,"alkylbenzyl sulfonic acid"
"C0596563",2,"Fatty Acid Metabolism Pathway"
"C0242722",2,"Systems Integration"
"C0039601",2,"testosterone"
"C0011011",2,"Daughter"
"C0026410",2,"Mongolia"
"C0302813",2,"Lactase deficiency (disorder)"
"C0445806",2,"Achromobacter denitrificans"
"C0581225",2,"Cutlery"
"C3256113",2,"brown iron oxide"
"C0439963",2,"chamomile extract"
"C0870935",2,"Napping"
"C0282425",2,"News [Publication Type]"
"C0030495",2,"Parasite Egg Count"
"C1259624",2,"3,7-dimethyl-1,6-octadien-3-yl formate"
"C1690540",2,"Kit Dosing Unit"
"C0036643",2,"Senecio Alkaloids"
"C3844350",2,"Maybe"
"C0231330",2,"Infancy"
"C0041633",2,"Umbilical cord structure"
"C3548545",2,"renal phosphate ion absorption"
"C0368761",2,"Blast Cell"
"C0100804",2,"Neuropilin-1"
"C0076934",2,"Transposase"
"C1449773",2,"Chernobyl Nuclear Accident"
"C0163712",2,"Relate - vinyl resin"
"C0524787",2,"Recommended Dietary Allowances"
"C1900058",2,"Citrus leprosis virus C"
"C1059647",2,"Tomato yellow leaf curl Sardinia virus"
"C0012601",2,"Dirofilaria immitis"
"C0600364",2,"Biosensors"
"C0008070",2,"Day Care Centers for Children"
"C1510610",2,"Globalization"
"C1515099",2,"Sushi Domain"
"C0038949",2,"Survey Methods"
"C1563742",2,"Abdominal Fat"
"C0002331",2,"Alphavirus"
"C0020498",2,"Hyperostosis, Diffuse Idiopathic Skeletal"
"C0017399",2,"genetic aspects"
"C1413777",2,"CST8 gene"
"C0449205",2,"LIM tumor staging site"
"C1550177",2,"Real Time"
"C0449309",2,"Laboratory method"
"C0013140",2,"Droughts"
"C0175996",2,"Protoplasm"
"C0232339",2,"Normal vascular flow"
"C2348266",2,"Dietary Fluorine"
"C0939831",2,"Beta vulgaris homeopathic preparation"
"C0085549",2,"Lactococcus"
"C0060229",2,"ferric chloride"
"C1512761",2,"Information and Communication Theory"
"C0332447",2,"Morphologically abnormal structure (morphologic abnormality)"
"C0996232",2,"Carnobacterium maltaromaticum"
"C0450348",2,"23"
"C0265259",2,"Popliteal pterygium syndrome"
"C0046435",2,"2-nitroanisole"
"C0030232",2,"Pallor"
"C1550550",2,"Act Relationship Checkpoint - exit"
"C4724102",2,"EDQM-HC Container Terminology"
"C0876929",2,"Sentence"
"C0442692",2,"Reproductive process"
"C0068946",2,"nonylphenol"
"C3694279",2,"Middle East Respiratory Syndrome"
"C0597375",2,"reproductive development"
"C0001222",2,"Acrylic Resins"
"C0006720",2,"calcium sulfate"
"C0677535",2,"Walls of a building"
"C0103202",2,"anatase"
"C0600489",2,"phenolphthalein"
"C0010298",2,"Credentialing"
"C2791101",2,"Geosmithia morbida"
"C4085326",2,"How True Feel Exhausted Right Now"
"C0680968",2,"spending"
"C0009213",2,"cod liver oil"
"C0034189",2,"Pyemia"
"C0040096",2,"thymol"
"C0017466",2,"Geriatric Nursing"
"C0325525",2,"Anser anser anser (organism)"
"C0040674",2,"Transposition procedure"
"C0074992",2,"sphingosine 1-phosphate"
"C0559872",2,"Phosphorus intake"
"C1081267",2,"Apple scar skin viroid"
"C2936537",2,"Organic Agriculture"
"C0998434",2,"Coccinellidae"
"C0452965",2,"Bream - dietary"
"C0021081",2,"Immunosuppressive Agents"
"C0001746",2,"Africa, Southern"
"C0969740",2,"Vaccinium macrocarpon"
"C0337664",2,"Smoker"
"C0028132",2,"Nitrilotriacetic Acid"
"C2718049",2,"Text Mining"
"C0006932",2,"Capsicum"
"C2698674",2,"Outlier"
"C2794181",2,"Blackberry virus S"
"C0007287",2,"Carpets"
"C0000665",2,"oxyquinoline"
"C4445644",2,"Iris yellow spot tospovirus"
"C2986056",2,"Laboratory Identifier"
"C1720880",2,"Solid Phase Extraction"
"C1000635",2,"Annona muricata (plant)"
"C0322177",2,"Echinococcus granulosus"
"C0877863",2,"fenvalerate"
"C2698767",2,"Pericarp"
"C0242888",2,"Nutrition Policy"
"C0004738",2,"Bar Codes"
"C2681389",2,"CWC22 gene"
"C0022107",2,"Irritable Mood"
"C0058980",2,"eIF-2 Kinase"
"C4760630",2,"Fertility Clinics"
"C2346506",2,"International Network of Food Data Systems"
"C2936470",2,"Synbiotics"
"C0011167",2,"Deglutition"
"C1098409",2,"dithiane"
"C2346866",2,"Assortment"
"C0008564",2,"Ion-Exchange Chromatography Procedure"
"C0452457",2,"lemon juice"
"C0552389",2,"Cross-section"
"C1562800",2,"Soft tissue traction technique"
"C1205080",2,"Sphingomonas elodea"
"C0337806",2,"Greeks"
"C3494280",2,"Receptors, Artificial"
"C0185060",2,"Crushing procedure"
"C0521040",2,"Teleomorph state"
"C0996783",2,"Pyrus pyrifolia"
"C1705648",2,"Dropping"
"C0011581",2,"Depressive disorder"
"C0455829",2,"Waist Circumference"
"C0333997",2,"Lymphoid hyperplasia"
"C0749192",2,"Surgery Declined"
"C0014909",2,"Estonian language"
"C0038499",2,"Epidemiologic Study Characteristics"
"C4309941",2,"pethoxamid"
"C2985561",2,"Total Skin Electron Beam Radiation Therapy"
"C3539710",2,"SLC34A2 wt Allele"
"C0008630",2,"Chromosome Mapping"
"C1458132",2,"Treatment/Psychosocial Effects"
"C0025936",2,"Mice, Transgenic"
"C4553636",2,"GUSB wt Allele"
"C0015310",2,"Exotropia"
"C0069731",2,"oxamyl"
"C3827829",2,"Time-Consuming"
"C0439658",2,"classic behavior"
"C1519697",2,"Tumorigenicity"
"C0544452",2,"Disease remission"
"C0453041",2,"Sardine"
"C0028961",2,"Oliguria"
"C0001006",2,"Acetophenones"
"C0031272",2,"Structure of aggregated lymphoid follicle of small intestine"
"C0849370",2,"blemishes"
"C0018757",2,"Health Services Research"
"C0054088",2,"bromadiolone"
"C0449862",2,"Controlled temperature"
"C0076271",2,"tetrahydrofuran"
"C2348527",2,"Standard Unit or Value of Test Result"
"C1883633",2,"3' Region"
"C0017817",2,"glutathione"
"C0385242",2,"TNF-related apoptosis-inducing ligand"
"C0180011",2,"Collector device"
"C0016469",2,"Food Handling"
"C0567465",2,"Feeding practice"
"C0205214",2,"Common (qualifier value)"
"C0034340",2,"PYRUVATE CARBOXYLASE"
"C0961253",2,"thifensulfuron methyl"
"C0452783",2,"Mozzarella cheese"
"C0013404",2,"Dyspnea"
"C0237433",2,"Pediatrician (occupation)"
"C4750530",2,"Medical certificate"
"C0303920",2,"Fluorescent stain"
"C1136206",2,"Glycemic Index"
"C1180685",2,"Posterior ramus of posterior segmental bronchus"
"C0598744",2,"juvenile animal"
"C1622173",2,"Tic complex"
"C0439593",2,"Short duration"
"C1870202",2,"flurprimidol"
"C3850077",2,"Drug Liberation"
"C0326391",2,"Crow"
"C1553486",2,"Trial Balance"
"C1418945",2,"PRODH gene"
"C1548174",2,"Unified - Type of Agreement"
"C1515021",2,"Subgroup"
"C1553520",2,"electronic data"
"C0060191",2,"fenpropathrin"
"C0334789",2,"Surveyor"
"C0442025",2,"Muscular"
"C0311122",2,"Prepared fish"
"C0887950",2,"Genomics"
"C0004610",2,"Bacteremia"
"C1553637",2,"Maxillary right first premolar abutment"
"C0034052",2,"Pulmonary artery structure"
"C1025090",2,"Peach rosette mosaic virus"
"C0995837",2,"Kitasatospora"
"C0330888",2,"Genus Pelargonium"
"C0041938",2,"Urbanization"
"C0072954",2,"ractopamine"
"C0027552",2,"Needs"
"C0376406",2,"Granulovirus"
"C2746065",2,"Stop (qualifier value)"
"C1553398",2,"summarized by"
"C4083049",2,"Muscle (organ)"
"C0072229",2,"propylene oxide"
"C2346505",2,"International HapMap Project"
"C0996622",2,"Cryptomeria"
"C0030360",2,"Papillon-Lefevre Disease"
"C0332270",2,"Alternating"
"C3179043",2,"Natural Springs"
"C1259626",2,"3,7-dimethyl-1,6-octadien-3-yl isobutyrate"
"C0456386",2,"Medicament"
"C1017806",2,"Xylophilus"
"C0582517",2,"henry"
"C2699426",2,"Conformance"
"C1020555",2,"Pinus nigra"
"C0330579",2,"Jatropha"
"C0206576",2,"Capripoxvirus"
"C0206076",2,"Reproductive History"
"C0022595",2,"Keratosis Follicularis"
"C4330216",2,"Have Shiny Skin Scar"
"C0687703",2,"Fluoridation reaction"
"C0997543",2,"Melampsora"
"C2276811",2,"Mycolicibacterium setense"
"C0033294",2,"proflavine"
"C0040684",2,"Transformation, Genetic"
"C5202875",2,"Traditional Education"
"C0991850",2,"MILK FAT"
"C0680372",2,"sanction"
"C0037354",2,"Smallpox"
"C4288160",2,"Sweeping"
"C0683108",2,"low intensity light"
"C2363670",2,"developers"
"C2827513",2,"Summary 3 Report"
"C0320205",2,"Plenodomus"
"C0022065",2,"Iran"
"C1511029",2,"BTB-POZ Domain"
"C0772375",2,"Red Beet"
"C1095803",2,"Capsicum extract"
"C1553183",2,"Inductively-Coupled Plasma Mass Spectrometry"
"C0871633",2,"desire"
"C0332271",2,"Worsening pattern"
"C0007418",2,"Siluriformes"
"C0051318",2,"alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid"
"C0069413",2,"oleuropein"
"C1552833",2,"lhs"
"C0382562",2,"benfuracarb"
"C0935620",2,"Emotional states"
"C0683807",2,"childcare"
"C0233660",2,"Mental blocking"
"C0026447",2,"Monkeys"
"C0205535",2,"Inhalation Route of Drug Administration"
"C4727081",2,"Transcriptomics"
"C1337200",2,"blackberry flavor"
"C3179988",2,"meptyldinocap"
"C3272697",2,"Embryonic remnant"
"C0330333",2,"Phytolacca americana"
"C0002638",2,"Amniotic Fluid"
"C0017471",2,"Germ Cells"
"C0024994",2,"2-Methyl-4-chlorophenoxyacetic Acid"
"C0520481",2,"Saponin"
"C0056170",2,"compactin"
"C0336789",2,"Combine"
"C0243101",2,"Prenatal development aspects"
"C0080014",2,"Dietary Phosphorus"
"C0682475",2,"Tracheophyta"
"C0087009",2,"Hospital specialist"
"C1431543",2,"PGRMC1 protein, human"
"C4684778",2,"Specified Substance"
"C0010260",2,"Crabs"
"C1519396",2,"Social and Contextual Areas"
"C0013113",2,"Drawings (art)"
"C1511501",2,"Control Animal"
"C1261248",2,"Urine sediment (substance)"
"C0010679",2,"Cysticercus"
"C0085552",2,"Health Care Costs"
"C0442111",2,"Intracerebral"
"C1047533",2,"Circulifer"
"C1000342",2,"Tomato black ring virus"
"C0036863",2,"Sex Attractants"
"C0029166",2,"Oral Manifestations"
"C0022683",2,"diatomaceous earth"
"C0162610",2,"Caenorhabditis elegans"
"C0275982",2,"Enteric campylobacteriosis"
"C0001374",2,"Acyl Coenzyme A"
"C0445894",2,"Arcobacter"
"C0282354",2,"Descriptors"
"C0064067",2,"isoproturon"
"C0314975",2,"Bifidobacterium breve"
"C0072982",2,"Brassica napus oil"
"C1417861",2,"NT5E gene"
"C4684616",2,"Data Acquisition"
"C0065642",2,"manganese chloride"
"C0521530",2,"Lung consolidation"
"C0231173",2,"Invalidism"
"C0665506",2,"emamectin benzoate"
"C2681537",2,"CMTR2 gene"
"C1011337",2,"Candida cylindracea"
"C0179059",2,"Carbon dioxide absorber"
"C0032181",2,"Platelet Count measurement"
"C1707719",2,"Switch Device"
"C0018939",2,"Hematological Disease"
"C4684629",2,"Data Monitoring"
"C1217446",2,"Sprattus sprattus"
"C0150097",2,"Cross-Over Studies"
"C0814861",2,"Intervention Trial"
"C0020548",2,"Induced Hyperthermia"
"C2348083",2,"Decimole"
"C0920316",2,"Documentation"
"C0034627",2,"Bone structure of radius"
"C0085292",2,"Stiff-Person Syndrome"
"C1539221",2,"DCLK3 gene"
"C0596918",2,"metalloenzyme"
"C2713320",2,"Years of Potential Life Lost"
"C3887479",2,"Abnormal breast feeding"
"C0032400",2,"Poly A"
"C4334878",2,"Xylella taiwanensis"
"C0006674",2,"calcitriol"
"C0059515",2,"ergosine"
"C0003838",2,"Arterial Occlusive Diseases"
"C0937599",2,"barley grain"
"C0330656",2,"Prunus dulcis"
"C0012242",2,"Digestive System Disorders"
"C0013982",2,"Emodin"
"C0335479",2,"Fisherman"
"C1427310",2,"ZNF451 gene"
"C2707292",2,"Health conditions"
"C1948029",2,"Destruction (action)"
"C0055437",2,"chloropicrin"
"C0001964",2,"1-propanol"
"C0011468",2,"Deodorants"
"C1539559",2,"GDPD5 gene"
"C0038894",2,"Surgery specialty"
"C4525207",2,"Stage IVA Hepatocellular Carcinoma AJCC v8"
"C0336427",2,"Docker"
"C0012863",2,"Topoisomerase II"
"C0178951",2,"Accelerometer"
"C0229992",2,"Psyche structure"
"C4554783",2,"Known exposure"
"C0146783",2,"trim resin"
"C0013702",2,"Egg Shell"
"C3830423",2,"Distress over Practical Problem with Housing"
"C0023733",2,"Linear Regression"
"C0997268",2,"Pandanaceae"
"C0064230",2,"Kanamycin Kinase"
"C0789987",2,"POWDERED CELLULOSE"
"C3687782",2,"Wash water (specimen)"
"C0034030",2,"Public Opinion"
"C1705913",2,"Rapid Antigen Test"
"C0719214",2,"Century (brand of multivitamin)"
"C1310585",2,"Comfort brand of hydroxyethyl cellulose"
"C3854164",2,"Genome sequence analysis"
"C0325125",2,"Phocidae"
"C1015062",2,"Oligonychus"
"C2985494",2,"Resorption"
"C1328866",2,"Data Mining"
"C0242184",2,"Hypoxia"
"C0449822",2,"Multiplicity"
"C2717875",2,"Prebiotics"
"C0037741",2,"Space Flight"
"C1420805",2,"TNFRSF11A gene"
"C4548166",2,"affinin"
"C3132401",2,"Euwallacea fornicatus"
"C0242987",2,"THRA gene"
"C1000862",2,"Thunbergia"
"C1522168",2,"Topical Route of Drug Administration"
"C0150133",2,"Animal Assisted Therapy"
"C0119421",2,"glucose isomerase"
"C5202816",2,"Next Generation Flow"
"C0683517",2,"Involuntary Treatment"
"C0772228",2,"acesulfame"
"C1445804",2,"pumpkin seed oil"
"C0071767",2,"potassium hydroxide"
"C0728836",2,"young child"
"C0041183",2,"Tropical Climate"
"C0006906",2,"Capillary Permeability"
"C0446250",2,"Plantaginaceae"
"C0077127",2,"triforine"
"C0178675",2,"health related legal"
"C0037907",2,"Sphingosine"
"C0175697",2,"Van der Woude syndrome"
"C1418981",2,"CYTH3 gene"
"C0206416",2,"DNA Primers"
"C0439892",2,"Boiled water"
"C0063584",2,"inositol niacinate"
"C0376526",2,"human herpesvirus 8"
"C0304119",2,"thyme oil"
"C1152934",2,"surfactant activity"
"C0014691",2,"Eremothecium"
"C0029218",2,"Organ Weight"
"C0301559",2,"Screw"
"C4525002",2,"Analytical Procedure Linearity"
"C1159505",2,"sulfur amino acid transport"
"C1518543",2,"Off"
"C0524800",2,"Inhalation Exposure"
"C0348029",2,"terpineol"
"C0014727",2,"Genus Erwinia"
"C1082138",2,"Heterorhabditis bacteriophora"
"C0654504",2,"blackcurrant seed oil"
"C0683230",2,"dna amplification"
"C1837770",2,"Sparse hair"
"C0315340",2,"Salmonella Derby"
"C1327461",2,"hair cycle"
"C0056650",2,"cyanidin"
"C0029053",2,"Decreased translucency"
"C0151691",2,"Decreased HDL cholesterol concentration"
"C0021839",2,"Intestinal Mucosa"
"C1553156",2,"Branched Chain DNA"
"C0018943",2,"Hematology (discipline)"
"C0028906",2,"clove oil"
"C0439591",2,"Long duration"
"C1001979",2,"Strawberry latent ringspot virus"
"C0429631",2,"Nitrogen balance"
"C1081076",2,"Bemisia tabaci"
"C0018346",2,"Guanosine Monophosphate"
"C0873046",2,"ginseng root"
"C0004561",2,"B-Lymphocytes"
"C2703182",2,"MEK-1/MEKK-1 Inhibitor E6201"
"C0062598",2,"hexabromobenzene"
"C0376286",2,"Avitaminosis"
"C0042784",2,"Viscosity"
"C0036884",2,"Gonadal Steroid Hormones"
"C4331798",2,"Zinc Finger Nuclease ZFN-603"
"C1267092",2,"Smooth muscle (tissue)"
"C0070745",2,"phomopsin"
"C0003842",2,"Arteries"
"C0069021",2,"cathine"
"C0325589",2,"Galliformes"
"C0028199",2,"Nitroso Compounds"
"C0950025",2,"Cyperaceae"
"C0021783",2,"Internal-External Control"
"C1061419",2,"Liriomyza"
"C3272378",2,"Sequence Data Type"
"C0019158",2,"Hepatitis"
"C1093395",2,"Haematococcus pluvialis"
"C2349090",2,"Vaccine Potency"
"C0330098",2,"Wild plant"
"C0037105",2,"silicic acid"
"C4725704",2,"Lactobacillus rhamnosus/Lactobacillus reuteri Probiotic Supplement"
"C0010451",2,"Cultural Evolution"
"C0491931",2,"Orthopedic Fork"
"C0596508",2,"Embryonic Stem Cells"
"C3839098",2,"Deoxyribonucleic acid extraction technique"
"C0071666",2,"polypropylene glycol"
"C1008032",2,"Origanum (plant)"
"C0699809",2,"Does carry"
"C0558141",2,"Transsexual (finding)"
"C0026531",2,"Morality"
"C0960807",2,"florasulam"
"C0039957",2,"Thiouracil"
"C0004749",2,"barium"
"C0439213",2,"picogram"
"C0028109",2,"Nipples"
"C0871421",2,"Z-score"
"C0332397",2,"pN1 category"
"C0040521",2,"Toxaphene"
"C3274035",2,"Interventional Study"
"C1704536",2,"Direct Method"
"C2347948",2,"Reluctance"
"C0185023",2,"Fixation - action"
"C0151317",2,"Chronic infectious disease"
"C1511237",2,"bolus infusion"
"C0181805",2,"Mesh surgical material"
"C0574511",2,"Bambara language"
"C0325222",2,"Cervus nippon"
"C1397014",2,"Imbalance"
"C0870703",2,"inflection"
"C0870814",2,"Like"
"C0443159",2,"Bratislava"
"C1143475",2,"dinotefuran"
"C0025141",2,"MEDLINE"
"C0007585",2,"Cell Culture Techniques"
"C0302362",2,"Brucella melitensis infection"
"C0321453",2,"Anisakis simplex"
"C0006476",2,"Butanes"
"C0441867",2,"Group 2B"
"C0029433",2,"Osteogenesis"
"C0031610",2,"Phosphatidic Acid"
"C0146732",2,"triflumuron"
"C0321867",2,"Alaria alata"
"C0949874",2,"Complicity"
"C2348262",2,"Dietary Cobalt"
"C0014503",2,"Epidemiologic Methods"
"C2347921",2,"Reflectron"
"C0439212",2,"nanogram"
"C0012013",2,"Diazinon"
"C3242463",2,"health and clinical management"
"C0079005",2,"Baculoviridae"
"C0441602",2,"Peeling - action"
"C0449331",2,"Method of collection"
"C1554168",2,"Sequence error"
"C4617715",2,"Citrus leprosis virus C2"
"C2266975",2,"Lipopeptides"
"C4321351",2,"Low Level"
"C0452740",2,"Sheep milk"
"C0241934",2,"Hypomania"
"C1710576",2,"Unsolved"
"C0680827",2,"Centralization"
"C0059511",2,"ergocornine"
"C0085281",2,"Addictive Behavior"
"C1138408",2,"Nanotubes, Carbon"
"C1521889",2,"Immunoreceptor Tyrosine-Based Activation Motif"
"C0206217",2,"Global Warming"
"C0876994",2,"Cardiotoxicity"
"C0062612",2,"hexacyanoferrate II"
"C0051165",2,"Alizarin Red S"
"C0008184",2,"Chlordan"
"C4331352",2,"Study Site Dissolved"
"C0282563",2,"Macrolides"
"C0040284",2,"Tissue culture"
"C0237638",2,"Generators (Apparatus)"
"C0019360",2,"Herpes zoster disease"
"C0331276",2,"Verbenaceae"
"C0524862",2,"Foods, Specialized"
"C0079107",2,"chemical aspects"
"C1556156",2,"Nutrition, Calories"
"C1510819",2,"Advanced Technology Center"
"C4721857",2,"Clinical Coordinator"
"C0011945",2,"Physical Dialysis"
"C4721453",2,"Peripheral Nervous System Diseases"
"C1709463",2,"Parameterizable Object"
"C1696103",2,"image - dosage form"
"C0444345",2,"Standing in water"
"C1253945",2,"Ground substance"
"C0456948",2,"Level 2 (qualifier value)"
"C0239686",2,"FORMALDEHYDE EXPOSURE"
"C0221245",2,"Fissure in skin"
"C1417635",2,"NDUFB3 gene"
"C0524818",2,"Pacific States"
"C0022665",2,"Kidney Neoplasm"
"C0428981",2,"Junctional premature complex (disorder)"
"C0066463",2,"metobromuron"
"C0440790",2,"Solid organ"
"C0023870",2,"lithium"
"C1420849",2,"TNXA gene"
"C0061542",2,"glyceric acid"
"C0034861",2,"Recombinant Proteins"
"C2917287",2,"Methylating Activity"
"C0220896",2,"Polish population"
"C0036453",2,"Scotland"
"C1469305",2,"Anoxybacillus caldiproteolyticus"
"C1522821",2,"Biological acidification"
